8/4/2023 15:06:16	| DEBUG |		|*  SOLUSDT  		Current: -0,5408	Umbral: -1,00	 OP: 20,3400	 NP: 20,2300
8/4/2023 15:06:16	| DEBUG |		|   DOTUSDT  		Current: 0,0860		Umbral: 0,0215	 OP: 99999,0000	 NP: 6,1490
8/4/2023 15:06:16	| DEBUG |		|   LUNAUSDT  		Current: 0,0686		Umbral: 0,0165	 OP: 99999,0000	 NP: 1,2806
8/4/2023 15:06:16	| DEBUG |		|*  KSMUSDT  		Current: -0,1239	Umbral: -1,00	 OP: 32,2900	 NP: 32,2500
8/4/2023 15:06:16	| DEBUG |		|   EGLDUSDT  		Current: 0,8000		Umbral: 0,0550	 OP: 99999,0000	 NP: 40,6800
8/4/2023 15:06:16	| DEBUG |		|   RUNEUSDT  		Current: 0,0280		Umbral: 0,0015	 OP: 99999,0000	 NP: 1,5580
8/4/2023 15:06:16	| DEBUG |		|*  UNIUSDT  		Current: -0,4028	Umbral: -1,00	 OP: 5,9580	 NP: 5,9340
8/4/2023 15:06:16	| DEBUG |		|   AVAXUSDT  		Current: 0,2200		Umbral: 0,0450	 OP: 99999,0000	 NP: 17,5400
8/4/2023 15:06:16	| DEBUG |		|   FILUSDT  		Current: 0,1640		Umbral: 0,0480	 OP: 5,7580	 NP: 5,7920
8/4/2023 15:06:16	| DEBUG |		|   SHIBUSDT  		Current: 0,0000		Umbral: 0,0000	 OP: 99999,0000	 NP: 0,0000
8/4/2023 15:06:17	| DEBUG |		| LINKUSDT		VAR: -0.333%	%UMBRAL: 1	%SL: -1	 Old Price: 7.202		New Price: 7.178
8/4/2023 15:06:17	| DEBUG |		| XLMUSDT		VAR: -0.477%	%UMBRAL: 1	%SL: -1	 Old Price: 0.1049		New Price: 0.1044
8/4/2023 15:06:17	| DEBUG |		| XRPUSDT		VAR: -0.512%	%UMBRAL: 1	%SL: -1	 Old Price: 0.508		New Price: 0.5054
8/4/2023 15:06:17	| DEBUG |		| UNIUSDT		VAR: -0.403%	%UMBRAL: 1	%SL: -1	 Old Price: 5.958		New Price: 5.934
8/4/2023 15:06:17	| DEBUG |		| SOLUSDT		VAR: -0.541%	%UMBRAL: 1	%SL: -1	 Old Price: 20.34		New Price: 20.23
8/4/2023 15:06:17	| DEBUG |		| LTCUSDT		VAR: -0.266%	%UMBRAL: 1	%SL: -1	 Old Price: 90.18		New Price: 89.94
8/4/2023 15:06:17	| DEBUG |		| KSMUSDT		VAR: -0.124%	%UMBRAL: 1	%SL: -1	 Old Price: 32.29		New Price: 32.25
8/4/2023 15:06:17	| DEBUG |		| FTMUSDT		VAR:  0.196%	%UMBRAL: 1	%SL: -1	 Old Price: 0.4586		New Price: 0.4595
8/4/2023 15:06:17	| DEBUG |		| ETHUSDT		VAR:  0.120%	%UMBRAL: 1	%SL: -1	 Old Price: 1855.85		New Price: 1858.07
8/4/2023 15:06:17	| DEBUG |		| RVNUSDT		VAR:  0.118%	%UMBRAL: 1	%SL: -1	 Old Price: 0.02537		New Price: 0.0254
8/4/2023 15:06:17	| DEBUG |		| VETUSDT		VAR:  0.457%	%UMBRAL: 1	%SL: -1	 Old Price: 0.02405		New Price: 0.02416
8/4/2023 15:06:28	| DEBUG |		|   BTCUSDT  		Current: 135,8800		Umbral: 90,0450	 OP: 99999,0000	 NP: 27906,9600
8/4/2023 15:06:28	| DEBUG |		|   ETHUSDT  		Current: 13,2000		Umbral: 7,4750	 OP: 1855,8500	 NP: 1857,8300
8/4/2023 15:06:28	| DEBUG |		|   BNBUSDT  		Current: 3,6000		Umbral: 0,5000	 OP: 99999,0000	 NP: 311,9000
8/4/2023 15:06:28	| DEBUG |		|   NEOUSDT  		Current: 0,8200		Umbral: 0,1050	 OP: 99999,0000	 NP: 12,3900
8/4/2023 15:06:28	| DEBUG |		|*  LTCUSDT  		Current: -0,2550	Umbral: -1,00	 OP: 90,1800	 NP: 89,9500
8/4/2023 15:06:28	| DEBUG |		|   ADAUSDT  		Current: 0,0138		Umbral: 0,0016	 OP: 99999,0000	 NP: 0,3867
8/4/2023 15:06:28	| DEBUG |		|*  XRPUSDT  		Current: -0,5118	Umbral: -1,00	 OP: 0,5080	 NP: 0,5054
